category_id,exposed_date,expose_cnt,video_cnt,user_cnt,watch_time_sum,watch_rate_avg,like_cnt,click_cnt,comment_cnt,follow_cnt,collect_cnt,forward_cnt,hate_cnt,like_rate,click_rate,comment_rate,follow_rate,collect_rate,forward_rate,hate_rate
25,20220917,2941,605,753,92444,0.5909682192738812,44,1925,3,13,19,8,6,0.015,0.6545,0.001,0.0044,0.0065,0.0027,0.002
25,20220918,2701,542,704,71406,0.5751964037109609,38,1707,0,18,18,3,0,0.0141,0.632,0.0,0.0067,0.0067,0.0011,0.0
25,20220919,2040,414,578,51399,0.5637881558227993,31,1249,3,11,15,5,3,0.0152,0.6123,0.0015,0.0054,0.0074,0.0025,0.0015
25,20220920,1874,431,513,59769,0.5721907720405554,39,1190,0,7,18,5,0,0.0208,0.635,0.0,0.0037,0.0096,0.0027,0.0
25,20220921,1559,344,447,46350,0.5902724821855998,13,988,0,3,10,3,0,0.0083,0.6337,0.0,0.0019,0.0064,0.0019,0.0
25,20220922,1264,299,385,38404,0.5772203062957968,22,817,0,7,3,4,0,0.0174,0.6464,0.0,0.0055,0.0024,0.0032,0.0
26,20220915,24,9,8,427,0.5882482803901745,0,10,0,0,0,0,0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0
26,20220916,252,59,83,4206,0.5721764109343714,9,129,8,0,4,2,0,0.0357,0.5119,0.0317,0.0,0.0159,0.0079,0.0
26,20220917,274,65,87,5207,0.5554370072553988,6,145,0,0,2,0,0,0.0219,0.5292,0.0,0.0,0.0073,0.0,0.0
26,20220918,239,56,74,3611,0.49261940602842447,18,125,0,0,0,0,0,0.0753,0.523,0.0,0.0,0.0,0.0,0.0
26,20220919,170,44,62,2595,0.5489538814132967,12,87,5,0,0,0,0,0.0706,0.5118,0.0294,0.0,0.0,0.0,0.0
26,20220920,187,45,59,2478,0.5524965656715455,4,84,3,0,0,0,0,0.0214,0.4492,0.016,0.0,0.0,0.0,0.0
26,20220921,134,34,49,2564,0.6116474871715138,2,75,0,0,0,0,0,0.0149,0.5597,0.0,0.0,0.0,0.0,0.0
26,20220922,152,40,54,2973,0.6243298598186686,4,94,0,0,0,0,3,0.0263,0.6184,0.0,0.0,0.0,0.0,0.0197
27,20220915,31,11,13,336,0.17568701824617536,0,11,0,0,0,0,0,0.0,0.3548,0.0,0.0,0.0,0.0,0.0
27,20220916,295,65,99,4328,0.4319531199653072,0,135,3,0,0,3,3,0.0,0.4576,0.0102,0.0,0.0,0.0102,0.0102
27,20220917,315,77,103,5230,0.4053034718777377,0,136,0,0,0,0,0,0.0,0.4317,0.0,0.0,0.0,0.0,0.0
27,20220918,314,82,110,7113,0.41494066236950244,8,161,0,2,3,0,0,0.0255,0.5127,0.0,0.0064,0.0096,0.0,0.0
27,20220919,288,64,92,5436,0.5116764883457354,2,133,3,2,0,3,0,0.0069,0.4618,0.0104,0.0069,0.0,0.0104,0.0
27,20220920,601,62,173,7085,0.5671576783947203,3,270,0,0,3,0,0,0.005,0.4493,0.0,0.0,0.005,0.0,0.0
27,20220921,199,50,73,2852,0.5104297892465567,0,96,0,0,0,0,0,0.0,0.4824,0.0,0.0,0.0,0.0,0.0
27,20220922,117,34,42,2113,0.4300917228440775,0,53,0,0,0,0,0,0.0,0.453,0.0,0.0,0.0,0.0,0.0
28,20220915,240,68,87,7488,0.5478232810705334,4,140,3,0,0,0,0,0.0167,0.5833,0.0125,0.0,0.0,0.0,0.0
28,20220916,1697,288,532,49094,0.5715670989817359,34,1099,7,17,20,6,3,0.02,0.6476,0.0041,0.01,0.0118,0.0035,0.0018
28,20220917,2249,231,645,59350,0.6599759299196996,42,1480,10,9,4,3,0,0.0187,0.6581,0.0044,0.004,0.0018,0.0013,0.0
28,20220918,1479,246,458,47925,0.5705848261553906,23,899,6,13,11,2,2,0.0156,0.6078,0.0041,0.0088,0.0074,0.0014,0.0014
28,20220919,1128,217,369,30971,0.5592823818928394,8,695,4,3,1,0,0,0.0071,0.6161,0.0035,0.0027,0.0009,0.0,0.0
28,20220920,1242,208,372,31874,0.5733359962373717,13,754,0,6,3,6,0,0.0105,0.6071,0.0,0.0048,0.0024,0.0048,0.0
28,20220921,829,159,309,25263,0.6230150834182815,7,537,2,0,0,0,2,0.0084,0.6478,0.0024,0.0,0.0,0.0,0.0024
28,20220922,476,118,183,12482,0.5486023649320682,9,291,2,0,0,0,0,0.0189,0.6113,0.0042,0.0,0.0,0.0,0.0
29,20220915,40,11,14,1349,0.459263436265674,0,21,0,0,0,0,0,0.0,0.525,0.0,0.0,0.0,0.0,0.0
29,20220916,409,86,139,13441,0.5067446380595392,1,262,0,4,3,0,0,0.0024,0.6406,0.0,0.0098,0.0073,0.0,0.0
29,20220917,347,77,119,10477,0.4999575857330519,5,209,3,0,0,3,0,0.0144,0.6023,0.0086,0.0,0.0,0.0086,0.0
29,20220918,402,81,138,13512,0.555054025953746,9,257,3,3,6,6,3,0.0224,0.6393,0.0075,0.0075,0.0149,0.0149,0.0075
29,20220919,249,63,83,9701,0.6094524169291079,8,162,0,0,6,3,0,0.0321,0.6506,0.0,0.0,0.0241,0.012,0.0
29,20220920,299,72,106,7396,0.48900935781976546,3,178,1,0,0,2,3,0.01,0.5953,0.0033,0.0,0.0,0.0067,0.01
29,20220921,223,54,80,7984,0.4892247065195469,6,134,0,0,0,0,0,0.0269,0.6009,0.0,0.0,0.0,0.0,0.0
29,20220922,190,54,62,6237,0.45219581241565615,8,105,0,3,0,0,0,0.0421,0.5526,0.0,0.0158,0.0,0.0,0.0
30,20220915,93,28,32,3145,0.48143997279066525,0,60,0,3,0,0,0,0.0,0.6452,0.0,0.0323,0.0,0.0,0.0
30,20220916,384,76,124,10305,0.4896603666853469,6,222,7,6,3,0,0,0.0156,0.5781,0.0182,0.0156,0.0078,0.0,0.0
30,20220917,285,70,100,11182,0.5324004545431572,5,191,3,5,6,0,0,0.0175,0.6702,0.0105,0.0175,0.0211,0.0,0.0
30,20220918,270,58,91,8718,0.40751216597237355,1,151,0,1,4,0,0,0.0037,0.5593,0.0,0.0037,0.0148,0.0,0.0
30,20220919,337,61,107,15155,0.5125730163784167,2,208,0,2,0,0,0,0.0059,0.6172,0.0,0.0059,0.0,0.0,0.0
30,20220920,396,80,128,13113,0.41822760630573774,11,231,0,0,0,0,0,0.0278,0.5833,0.0,0.0,0.0,0.0,0.0
30,20220921,348,71,107,9877,0.4691844459643042,5,209,6,0,0,0,0,0.0144,0.6006,0.0172,0.0,0.0,0.0,0.0
30,20220922,245,52,86,8913,0.5317698143707639,1,147,3,0,3,0,0,0.0041,0.6,0.0122,0.0,0.0122,0.0,0.0
34,20220915,22,8,8,599,0.6511959296202556,2,17,0,0,0,0,0,0.0909,0.7727,0.0,0.0,0.0,0.0,0.0
34,20220916,338,75,144,7686,0.5966631285380211,13,192,3,3,0,0,0,0.0385,0.568,0.0089,0.0089,0.0,0.0,0.0
34,20220917,239,63,110,4402,0.6332751154982363,5,150,0,0,3,0,0,0.0209,0.6276,0.0,0.0,0.0126,0.0,0.0
34,20220918,293,93,142,8122,0.5914547520619049,2,169,4,0,1,0,0,0.0068,0.5768,0.0137,0.0,0.0034,0.0,0.0
34,20220919,242,63,97,6586,0.6988140097260948,0,156,3,0,0,0,0,0.0,0.6446,0.0124,0.0,0.0,0.0,0.0
34,20220920,182,60,78,4374,0.6787996742853133,0,127,2,0,0,0,0,0.0,0.6978,0.011,0.0,0.0,0.0,0.0
34,20220921,144,49,68,2687,0.7172629922772062,0,92,0,0,0,0,0,0.0,0.6389,0.0,0.0,0.0,0.0,0.0
34,20220922,110,41,55,2093,0.6503737211337614,0,78,1,0,0,0,0,0.0,0.7091,0.0091,0.0,0.0,0.0,0.0
35,20220915,63,18,22,2931,0.6940339338098575,0,45,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
35,20220916,445,69,161,22814,0.5061473983358451,12,282,3,10,0,0,0,0.027,0.6337,0.0067,0.0225,0.0,0.0,0.0
35,20220917,304,61,107,13286,0.49726382779064954,15,191,0,0,0,0,0,0.0493,0.6283,0.0,0.0,0.0,0.0,0.0
35,20220918,425,68,130,24840,0.5658051157379805,19,297,0,2,0,0,0,0.0447,0.6988,0.0,0.0047,0.0,0.0,0.0
35,20220919,343,57,98,20929,0.5464224071387161,3,267,1,3,0,0,0,0.0087,0.7784,0.0029,0.0087,0.0,0.0,0.0
35,20220920,392,64,127,18249,0.5650959814426395,15,263,0,6,3,0,0,0.0383,0.6709,0.0,0.0153,0.0077,0.0,0.0
35,20220921,233,42,83,10971,0.4947855622546345,3,158,0,3,0,0,0,0.0129,0.6781,0.0,0.0129,0.0,0.0,0.0
35,20220922,161,34,53,4303,0.34389151701440257,0,101,0,0,0,0,0,0.0,0.6273,0.0,0.0,0.0,0.0,0.0
36,20220915,100,37,42,3513,0.42971650779486653,0,51,0,0,3,0,0,0.0,0.51,0.0,0.0,0.03,0.0,0.0
36,20220916,807,164,265,18320,0.47959548768384697,14,435,0,3,5,0,6,0.0173,0.539,0.0,0.0037,0.0062,0.0,0.0074
36,20220917,820,155,284,22180,0.5574508785133718,5,484,3,2,0,2,0,0.0061,0.5902,0.0037,0.0024,0.0,0.0024,0.0
36,20220918,834,165,270,20254,0.5227057711721356,9,477,0,3,3,0,0,0.0108,0.5719,0.0,0.0036,0.0036,0.0,0.0
36,20220919,679,159,218,16480,0.5466973070272185,0,402,0,3,0,0,0,0.0,0.592,0.0,0.0044,0.0,0.0,0.0
36,20220920,666,150,210,17131,0.5307080469607863,15,375,1,6,6,0,2,0.0225,0.5631,0.0015,0.009,0.009,0.0,0.003
36,20220921,511,113,162,9791,0.508600985933457,0,277,3,0,0,3,0,0.0,0.5421,0.0059,0.0,0.0,0.0059,0.0
36,20220922,376,96,118,7478,0.46888003523717103,3,200,0,0,3,1,0,0.008,0.5319,0.0,0.0,0.008,0.0027,0.0
37,20220915,31,12,13,1721,0.5744609871817584,1,18,0,0,1,0,0,0.0323,0.5806,0.0,0.0,0.0323,0.0,0.0
37,20220916,369,81,125,13801,0.523003979809072,12,252,0,0,0,3,0,0.0325,0.6829,0.0,0.0,0.0,0.0081,0.0
37,20220917,218,59,77,5854,0.4803058660218546,1,126,0,0,0,0,0,0.0046,0.578,0.0,0.0,0.0,0.0,0.0
37,20220918,289,71,100,11051,0.5667890410032639,5,197,0,0,1,3,0,0.0173,0.6817,0.0,0.0,0.0035,0.0104,0.0
37,20220919,241,54,87,7660,0.554782350416607,5,149,0,0,3,0,0,0.0207,0.6183,0.0,0.0,0.0124,0.0,0.0
37,20220920,269,55,98,10579,0.5130383352780867,9,165,0,0,6,0,0,0.0335,0.6134,0.0,0.0,0.0223,0.0,0.0
37,20220921,174,40,61,6018,0.5699108496339733,0,121,0,0,0,0,0,0.0,0.6954,0.0,0.0,0.0,0.0,0.0
37,20220922,187,41,68,7366,0.5727671031003427,3,135,0,0,3,0,0,0.016,0.7219,0.0,0.0,0.016,0.0,0.0
38,20220915,98,28,40,4552,0.3637368756717725,6,56,0,0,0,3,0,0.0612,0.5714,0.0,0.0,0.0,0.0306,0.0
38,20220916,549,127,183,25866,0.3793620126037342,2,310,0,0,3,4,2,0.0036,0.5647,0.0,0.0,0.0055,0.0073,0.0036
38,20220917,553,121,178,29315,0.3827884276047738,17,331,9,9,9,0,0,0.0307,0.5986,0.0163,0.0163,0.0163,0.0,0.0
38,20220918,532,129,172,28806,0.36124695009533775,14,360,0,3,0,0,0,0.0263,0.6767,0.0,0.0056,0.0,0.0,0.0
38,20220919,503,105,155,24784,0.45405903362477007,11,306,0,6,3,3,0,0.0219,0.6083,0.0,0.0119,0.006,0.006,0.0
38,20220920,605,98,199,27379,0.5296158223016075,9,352,0,5,0,0,0,0.0149,0.5818,0.0,0.0083,0.0,0.0,0.0
38,20220921,365,83,131,20713,0.4637018815856403,21,224,0,0,9,0,0,0.0575,0.6137,0.0,0.0,0.0247,0.0,0.0
38,20220922,237,62,82,11925,0.37806622888760005,3,138,0,0,0,0,0,0.0127,0.5823,0.0,0.0,0.0,0.0,0.0
39,20220915,958,287,273,58943,0.3872418459468338,12,632,0,3,3,4,0,0.0125,0.6597,0.0,0.0031,0.0031,0.0042,0.0
39,20220916,9867,1730,1961,542684,0.39636422123361553,171,6202,19,42,63,9,1,0.0173,0.6286,0.0019,0.0043,0.0064,0.0009,0.0001
39,20220917,9428,1720,1932,542325,0.4047208700630969,185,5871,11,43,58,23,9,0.0196,0.6227,0.0012,0.0046,0.0062,0.0024,0.001
39,20220918,8510,1692,1752,502934,0.40063722930964457,182,5252,9,42,43,17,2,0.0214,0.6172,0.0011,0.0049,0.0051,0.002,0.0002
39,20220919,8833,1569,1729,549572,0.4143251546481286,97,5605,11,27,28,14,0,0.011,0.6346,0.0012,0.0031,0.0032,0.0016,0.0
39,20220920,8507,1505,1690,497261,0.40279213401323977,194,5257,10,45,29,11,0,0.0228,0.618,0.0012,0.0053,0.0034,0.0013,0.0
39,20220921,6405,1286,1471,368621,0.3802998543981985,93,3874,14,32,31,14,0,0.0145,0.6048,0.0022,0.005,0.0048,0.0022,0.0
39,20220922,5179,1122,1262,304894,0.4001009520680559,121,3102,3,65,42,14,3,0.0234,0.599,0.0006,0.0126,0.0081,0.0027,0.0006
100,20220916,31,6,11,684,0.47538755629129115,0,19,0,0,0,0,0,0.0,0.6129,0.0,0.0,0.0,0.0,0.0
100,20220917,15,5,6,333,0.7605161067118893,0,11,0,0,0,0,0,0.0,0.7333,0.0,0.0,0.0,0.0,0.0
100,20220918,11,3,4,206,0.596288814644565,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
100,20220919,15,5,6,191,0.5969799258509596,0,11,0,0,0,0,0,0.0,0.7333,0.0,0.0,0.0,0.0,0.0
100,20220920,12,4,4,33,0.1843777861563892,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20220921,15,3,5,96,0.5459319523752142,0,6,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
100,20220922,5,2,2,13,0.03925137922204893,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,20220915,12,3,4,57,0.06886984770670176,0,3,0,0,0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
101,20220916,86,15,32,2220,0.6926373380529302,0,53,0,0,0,0,0,0.0,0.6163,0.0,0.0,0.0,0.0,0.0
101,20220917,124,25,53,2000,0.6895226688980275,0,67,0,0,0,0,0,0.0,0.5403,0.0,0.0,0.0,0.0,0.0
101,20220918,59,15,21,1289,0.7175292058647346,0,42,0,0,0,0,0,0.0,0.7119,0.0,0.0,0.0,0.0,0.0
101,20220919,48,12,19,508,0.6755529301082476,0,26,0,0,0,0,0,0.0,0.5417,0.0,0.0,0.0,0.0,0.0
101,20220920,80,18,28,1062,0.6996121051054588,0,42,0,2,0,0,0,0.0,0.525,0.0,0.025,0.0,0.0,0.0
101,20220921,68,15,27,815,0.6468635205400843,0,32,0,0,0,0,0,0.0,0.4706,0.0,0.0,0.0,0.0,0.0
101,20220922,46,12,23,1186,0.6040296702357897,3,27,0,3,0,0,0,0.0652,0.587,0.0,0.0652,0.0,0.0,0.0
102,20220915,2,1,2,66,0.5608531613217307,0,1,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
102,20220916,28,10,16,474,0.522713414208205,2,11,0,0,0,0,0,0.0714,0.3929,0.0,0.0,0.0,0.0,0.0
102,20220917,11,5,7,107,0.41366105279993926,0,4,0,0,0,0,0,0.0,0.3636,0.0,0.0,0.0,0.0,0.0
102,20220918,7,3,5,145,0.7664455668471977,0,6,0,0,0,0,0,0.0,0.8571,0.0,0.0,0.0,0.0,0.0
102,20220919,9,4,5,257,0.5825101495397058,0,5,0,0,0,0,0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
102,20220920,2,2,2,23,0.6825594839651921,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
102,20220921,8,3,5,134,0.6469884374677661,0,7,0,0,0,0,0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
102,20220922,8,4,4,154,0.6541275674256841,0,6,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
103,20220916,9,1,3,75,0.448713511018807,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
103,20220917,12,1,4,105,0.49518287758163143,3,6,0,0,0,0,0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
103,20220918,9,2,3,78,0.5171933906678509,0,9,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,20220919,3,1,1,48,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,20220920,3,1,1,9,0.17307026652821045,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,20220922,6,1,2,81,0.7854243308385134,0,6,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,20220916,12,1,4,210,0.8469529085872575,0,9,0,0,0,0,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
104,20220917,3,1,1,57,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,20220918,12,2,4,135,0.4626086984465682,0,6,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
104,20220919,6,1,2,84,0.6662049861495846,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
104,20220920,3,1,1,132,1.0,0,3,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,20220921,9,2,3,285,0.9436749769159741,3,9,0,0,0,0,0,0.3333,1.0,0.0,0.0,0.0,0.0,0.0
105,20220915,9,2,3,75,0.36062693007260427,0,6,0,0,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0
105,20220916,81,6,27,1395,0.47518175323456935,0,36,0,0,0,0,0,0.0,0.4444,0.0,0.0,0.0,0.0,0.0
105,20220917,42,7,14,759,0.521753418923438,0,21,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
105,20220918,47,8,16,839,0.560601410860238,0,29,0,0,0,0,0,0.0,0.617,0.0,0.0,0.0,0.0,0.0
105,20220919,67,9,27,623,0.5292794043371886,0,30,0,0,0,0,0,0.0,0.4478,0.0,0.0,0.0,0.0,0.0
105,20220920,28,6,14,375,0.619086417638023,0,20,0,0,0,0,0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0
105,20220921,39,8,14,645,0.5949915752268942,0,24,0,0,0,0,0,0.0,0.6154,0.0,0.0,0.0,0.0,0.0
105,20220922,30,6,10,513,0.5160954255716588,0,15,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
108,20220915,20,6,7,274,0.3670764534687379,3,9,3,0,0,0,0,0.15,0.45,0.15,0.0,0.0,0.0,0.0
108,20220916,141,26,51,2574,0.6678801997906205,9,88,0,0,0,0,0,0.0638,0.6241,0.0,0.0,0.0,0.0,0.0
108,20220917,80,18,30,1653,0.6307788080666128,6,50,0,6,0,0,0,0.075,0.625,0.0,0.075,0.0,0.0,0.0
108,20220918,71,17,25,1638,0.6785570739362586,3,42,0,0,0,0,0,0.0423,0.5915,0.0,0.0,0.0,0.0,0.0
108,20220919,100,20,36,2400,0.7622203045851725,0,70,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0
108,20220920,79,21,26,1916,0.7614680781329191,7,59,0,2,0,0,0,0.0886,0.7468,0.0,0.0253,0.0,0.0,0.0
108,20220921,61,10,23,634,0.6225671962128837,3,30,0,3,0,0,0,0.0492,0.4918,0.0,0.0492,0.0,0.0,0.0
108,20220922,68,14,23,1408,0.8035405182857613,0,49,0,0,0,0,0,0.0,0.7206,0.0,0.0,0.0,0.0,0.0
109,20220915,76,28,30,1394,0.29217771496176026,4,23,0,0,0,0,0,0.0526,0.3026,0.0,0.0,0.0,0.0,0.0
109,20220916,680,166,229,17801,0.3560717656010013,25,329,2,12,0,3,0,0.0368,0.4838,0.0029,0.0176,0.0,0.0044,0.0
109,20220917,889,181,286,22041,0.3790066089070943,28,442,6,9,7,0,0,0.0315,0.4972,0.0067,0.0101,0.0079,0.0,0.0
109,20220918,744,180,260,16971,0.38791288943851976,23,370,5,4,6,2,0,0.0309,0.4973,0.0067,0.0054,0.0081,0.0027,0.0
109,20220919,502,137,172,11598,0.3183811507108591,18,218,6,12,6,0,0,0.0359,0.4343,0.012,0.0239,0.012,0.0,0.0
109,20220920,492,142,165,10141,0.3007300038263618,17,240,0,2,3,3,0,0.0346,0.4878,0.0,0.0041,0.0061,0.0061,0.0
109,20220921,626,155,213,19660,0.41277458725228416,35,356,0,20,5,3,0,0.0559,0.5687,0.0,0.0319,0.008,0.0048,0.0
109,20220922,486,121,179,11641,0.3862040171096959,16,223,0,0,3,0,0,0.0329,0.4588,0.0,0.0,0.0062,0.0,0.0
110,20220915,9,4,4,982,0.7069879108095668,0,7,0,0,0,0,0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0
110,20220916,81,16,33,1357,0.4551434597033929,2,40,0,0,0,0,0,0.0247,0.4938,0.0,0.0,0.0,0.0,0.0
110,20220917,83,19,37,1408,0.4181298519486859,0,42,0,3,0,0,0,0.0,0.506,0.0,0.0361,0.0,0.0,0.0
110,20220918,45,15,22,591,0.31647246844076155,0,17,0,0,0,0,0,0.0,0.3778,0.0,0.0,0.0,0.0,0.0
110,20220919,39,12,18,327,0.3826411199198649,1,16,0,2,1,0,0,0.0256,0.4103,0.0,0.0513,0.0256,0.0,0.0
110,20220920,36,13,13,973,0.43882017546011154,3,20,0,0,0,0,0,0.0833,0.5556,0.0,0.0,0.0,0.0,0.0
110,20220921,32,10,14,349,0.3507304836464172,3,13,0,0,0,0,0,0.0938,0.4062,0.0,0.0,0.0,0.0,0.0
110,20220922,36,12,14,416,0.3231772894123017,3,17,0,0,0,0,0,0.0833,0.4722,0.0,0.0,0.0,0.0,0.0
111,20220915,5,3,3,88,0.33627700255112736,0,3,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
111,20220916,51,18,22,900,0.5830294495773708,0,33,0,0,0,0,0,0.0,0.6471,0.0,0.0,0.0,0.0,0.0
111,20220917,69,20,28,1375,0.5052858303355852,0,40,0,0,0,0,0,0.0,0.5797,0.0,0.0,0.0,0.0,0.0
111,20220918,91,24,33,2144,0.7232512811820185,0,63,0,0,0,0,0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0
111,20220919,40,11,15,608,0.4918893889945199,0,21,0,3,0,0,0,0.0,0.525,0.0,0.075,0.0,0.0,0.0
111,20220920,26,7,10,981,0.4876378833348489,0,15,0,0,0,3,0,0.0,0.5769,0.0,0.0,0.0,0.1154,0.0
111,20220921,38,9,15,406,0.1931471132846408,6,14,3,0,0,0,0,0.1579,0.3684,0.0789,0.0,0.0,0.0,0.0
111,20220922,34,7,13,893,0.39286817064101426,0,19,0,0,0,0,0,0.0,0.5588,0.0,0.0,0.0,0.0,0.0
114,20220915,21,7,7,408,0.5217846639105093,0,9,0,0,0,0,0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0
114,20220916,245,58,100,5757,0.5769778197784079,7,142,0,0,0,3,0,0.0286,0.5796,0.0,0.0,0.0,0.0122,0.0
114,20220917,336,73,124,7659,0.6277163278355238,13,241,0,0,0,0,0,0.0387,0.7173,0.0,0.0,0.0,0.0,0.0
114,20220918,281,79,101,4665,0.5979003087692231,7,159,0,0,3,0,0,0.0249,0.5658,0.0,0.0,0.0107,0.0,0.0
114,20220919,202,55,75,3525,0.5290527232811703,0,103,0,0,0,0,0,0.0,0.5099,0.0,0.0,0.0,0.0,0.0
114,20220920,185,49,71,2730,0.4386564662253919,0,82,0,0,0,0,0,0.0,0.4432,0.0,0.0,0.0,0.0,0.0
114,20220921,159,40,54,2540,0.5800714103991769,0,93,0,0,1,0,0,0.0,0.5849,0.0,0.0,0.0063,0.0,0.0
114,20220922,207,48,69,3195,0.657509135961957,1,126,0,0,0,0,0,0.0048,0.6087,0.0,0.0,0.0,0.0,0.0
115,20220915,15,5,7,68,0.3586547349582658,0,3,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
115,20220916,176,49,75,1882,0.32157379608124004,3,52,0,0,0,0,0,0.017,0.2955,0.0,0.0,0.0,0.0,0.0
115,20220917,147,38,60,2795,0.3721269985912678,3,65,0,0,0,0,0,0.0204,0.4422,0.0,0.0,0.0,0.0,0.0
115,20220918,120,29,51,1759,0.4111416382052211,0,45,0,0,0,0,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
115,20220919,104,24,35,1620,0.5215758051267549,0,52,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
115,20220920,68,24,29,596,0.3472484325186028,1,22,0,0,0,0,0,0.0147,0.3235,0.0,0.0,0.0,0.0,0.0
115,20220921,63,20,22,842,0.5204925517420388,3,36,0,0,0,0,0,0.0476,0.5714,0.0,0.0,0.0,0.0,0.0
115,20220922,42,13,19,467,0.38291877518401,0,22,0,0,0,0,0,0.0,0.5238,0.0,0.0,0.0,0.0,0.0
116,20220916,42,7,14,936,0.5028940942081406,0,21,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
116,20220917,50,9,17,315,0.38699892808352837,0,17,0,0,0,0,0,0.0,0.34,0.0,0.0,0.0,0.0,0.0
116,20220918,45,7,15,750,0.4935333787856917,0,27,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
116,20220919,21,6,6,201,0.3910183922909326,0,6,0,0,0,0,0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0
116,20220920,9,2,3,126,0.19939532504169424,0,3,0,0,0,0,0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0
116,20220921,3,1,1,9,0.2951013181192209,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,20220922,6,2,2,126,0.533131389625142,0,3,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
117,20220915,3,1,1,15,0.020232020814703013,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,20220916,19,5,7,737,0.6798359323301381,0,13,0,0,0,0,0,0.0,0.6842,0.0,0.0,0.0,0.0,0.0
117,20220917,17,5,6,960,0.6961391319684791,0,14,0,0,0,0,0,0.0,0.8235,0.0,0.0,0.0,0.0,0.0
117,20220918,42,11,15,1239,0.5926388027948981,0,25,0,3,0,0,0,0.0,0.5952,0.0,0.0714,0.0,0.0,0.0
117,20220919,11,4,4,243,0.4408671770183348,0,8,0,0,0,0,0,0.0,0.7273,0.0,0.0,0.0,0.0,0.0
117,20220920,18,5,7,430,0.8549266003553121,0,15,0,0,0,0,0,0.0,0.8333,0.0,0.0,0.0,0.0,0.0
117,20220921,23,4,8,742,0.4346970184084507,3,14,0,0,0,0,0,0.1304,0.6087,0.0,0.0,0.0,0.0,0.0
117,20220922,18,4,6,426,0.6604286223669114,0,15,3,0,0,0,0,0.0,0.8333,0.1667,0.0,0.0,0.0,0.0
118,20220915,15,5,6,465,0.5761681904796535,0,9,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
118,20220916,233,55,80,4795,0.3989811803030845,14,107,0,0,0,0,0,0.0601,0.4592,0.0,0.0,0.0,0.0,0.0
118,20220917,238,49,86,5347,0.5432588425255961,14,127,0,3,0,0,0,0.0588,0.5336,0.0,0.0126,0.0,0.0,0.0
118,20220918,190,46,75,3626,0.36532520939889285,5,86,0,2,3,0,0,0.0263,0.4526,0.0,0.0105,0.0158,0.0,0.0
